name,yelp_id,category_id,rating,review_count,price,distance,latitude,longitude,bike_station_id
Kingyo,crM1idgY_glhtxXT5kERNg,13065,4.5,1038,$$,196,49.29061,-123.13714,f5e8fa1fc4252bda2f93dd27ed2d603f
Olympia Restaurant,gBQymRxldIfwI4Iq0oJgEg,13065,3.5,144,$$,29,49.2891023,-123.1387641,f5e8fa1fc4252bda2f93dd27ed2d603f
Peaked Pies,E1W37ovBz6IVo5SEHVfD0g,13065,4.5,194,$$,69,49.2896489,-123.1384797,f5e8fa1fc4252bda2f93dd27ed2d603f
Ong Ba,AMFubtiJVDWG6uOT2fWVEA,13065,4.5,15,,58,49.2895502300818,-123.138065747917,f5e8fa1fc4252bda2f93dd27ed2d603f
España Restaurant,oLoO76fZnnci-TOj9xWF1A,13065,4.0,245,$$,184,49.2880552,-123.1404114,f5e8fa1fc4252bda2f93dd27ed2d603f
Noah's Cafe,U3L-K3CQsQOSETtmTCxiBQ,13065,4.5,29,,147,49.28827635407216,-123.1400279,f5e8fa1fc4252bda2f93dd27ed2d603f
Legendary Noodle House,lkesp7bQlPaaANqGlTS1PA,13065,3.5,227,$$,119,49.2883958,-123.13983,f5e8fa1fc4252bda2f93dd27ed2d603f
MITbit,vOzWw7aykvQY1HpD7RwTVQ,13065,4.5,11,,35,49.2891303,-123.1387241,f5e8fa1fc4252bda2f93dd27ed2d603f
Café Portrait,nFxhMiWh2JRfaWW79aj66A,13065,4.5,39,,180,49.2881056129168,-123.140413686633,f5e8fa1fc4252bda2f93dd27ed2d603f
Cafe Phin and Pho,cH37SRKLy26PvjViLkO-Bg,13065,4.0,144,$,66,49.2896213,-123.1380437,f5e8fa1fc4252bda2f93dd27ed2d603f
Ofra’s Kitchen,tzJJt5AQjenw-VbUrEnfxw,13065,4.5,39,,136,49.2882676,-123.140038,f5e8fa1fc4252bda2f93dd27ed2d603f
Sushi Aboard,5rbWt4GTy0SXA6H5-s1QVQ,13065,3.5,32,,85,49.28897,-123.13961,f5e8fa1fc4252bda2f93dd27ed2d603f
Rio Brazilian Steakhouse,smHdOf6ISN9SUJAC_zPKEA,13065,2.5,198,$$$,196,49.287960590433606,-123.14051934294076,f5e8fa1fc4252bda2f93dd27ed2d603f
Burger King,hEUee1BgREGJylWrBx-yyw,13065,1.5,37,$,61,49.288948059082,-123.139236450195,f5e8fa1fc4252bda2f93dd27ed2d603f
The Basic,_mdM049YVXh1Fuhr4aFNuA,13065,3.5,66,$$,105,49.2897756,-123.13774,f5e8fa1fc4252bda2f93dd27ed2d603f
Nat's New York Pizzeria,5TkywhSsAbrrLIVNzZQasQ,13065,3.5,94,$,131,49.28829,-123.13985,f5e8fa1fc4252bda2f93dd27ed2d603f
Frying Pan,g6F_Mdi63zQM5QBVygmJmg,13065,4.5,22,,167,49.28835486722387,-123.1404394134939,f5e8fa1fc4252bda2f93dd27ed2d603f
Big Bang Sushi,CkjGmBJ--cOsQkC7_YIFsA,13065,4.5,13,,173,49.2883087715973,-123.140502534807,f5e8fa1fc4252bda2f93dd27ed2d603f
Zeitoon Restaurant,Njt9q1ohZTBXzO-C7fGb5w,13065,3.0,138,$$,194,49.2880307,-123.1405821,f5e8fa1fc4252bda2f93dd27ed2d603f
Gillaneh Grill House,xwd7Nkbuc3zzTpnFuKtU6A,13065,3.0,40,,113,49.2884058,-123.1398146,f5e8fa1fc4252bda2f93dd27ed2d603f
Panago Pizza,h5ols5d6PMFVxiRp-_Dg8w,13065,3.0,20,$$,78,49.289681,-123.1384315,f5e8fa1fc4252bda2f93dd27ed2d603f
A&W,bRupNgXLrQPHkaFzmRop-w,13065,3.5,4,$,62,49.28962299,-123.13854395,f5e8fa1fc4252bda2f93dd27ed2d603f
Chef Ron,POgP2QiqScF-oOMHSz7sww,13065,3.5,3,,75,49.28905,-123.13951,f5e8fa1fc4252bda2f93dd27ed2d603f
Akira Sushi,IXo1IVxa_ACLn6UhK2bjsQ,13065,3.5,95,$$,139,49.28858,-123.14017,f5e8fa1fc4252bda2f93dd27ed2d603f
93 Coffee,fn-XuJ_SPPPlr2rYHKmltQ,13065,5.0,2,,84,49.28853156299956,-123.1392191,f5e8fa1fc4252bda2f93dd27ed2d603f
Falafel King Restaurant,Tn3oDa6GneVCxky2qvVrXQ,13065,3.5,53,$,170,49.28801,-123.14027,f5e8fa1fc4252bda2f93dd27ed2d603f
Blenz Coffee,Elg0UCjUUNJEDuHvtijM_Q,13065,3.5,33,$,143,49.2900664,-123.1378346,f5e8fa1fc4252bda2f93dd27ed2d603f
Thios,kNMvrXozJoxLI2RUGFLP3w,13065,4.0,12,,134,49.28871855877687,-123.14018201350706,f5e8fa1fc4252bda2f93dd27ed2d603f
Pho 555 Vietnamese Restaurant,dTpWAhmNJl6JXgMNCr2_QA,13065,4.5,4,,173,49.2879772,-123.1404632,f5e8fa1fc4252bda2f93dd27ed2d603f
The Frying Pan,nSTLbX9ohf5kiTJjjXlkVA,13065,4.0,2,,166,49.28836755093865,-123.1404367313858,f5e8fa1fc4252bda2f93dd27ed2d603f
余香 J&P Kitchen Asian Restaurant,tMIfqLxbxmu66RMzxkX8JA,13065,3.0,2,,148,49.2881957,-123.1401499,f5e8fa1fc4252bda2f93dd27ed2d603f
Kingyo,NmaR8AWTebaIevgHIXyIVg,13065,0.0,0,,196,49.29061,-123.13714,f5e8fa1fc4252bda2f93dd27ed2d603f
La Brasserie Restaurant,71DYpeCU7es04vo5u9zgAQ,13065,0.0,0,,103,49.2881938,-123.1388915,f5e8fa1fc4252bda2f93dd27ed2d603f
Tampopo Gardens,7GgQIkWJTD9B7LXdFQlp3Q,13065,4.0,1,,190,49.2880012935723,-123.140458868717,f5e8fa1fc4252bda2f93dd27ed2d603f
Desi Downtown,NT1tQw8LQe2XsPONmG6Gvg,13065,0.0,0,,162,49.29042,-123.13749,f5e8fa1fc4252bda2f93dd27ed2d603f
Tableau Bar Bistro,iafE2JEpZ_ipd89tlk1MTA,13065,4.0,264,$$,42,49.287494,-123.1235689,c2a9c5d0e4578b928554c86f3d2c1162
The Keg Steakhouse + Bar,_Trgsl8TD-Mmt2Sn6Di1vQ,13065,4.0,176,$$$,198,49.28602851408301,-123.12446573128035,c2a9c5d0e4578b928554c86f3d2c1162
Yui Japanese Bistro,uZGQy70xpYkUzQxTpKoXaA,13065,4.0,124,$$,92,49.287111,-123.1247016,c2a9c5d0e4578b928554c86f3d2c1162
Indian Delicacy,ykzWuSC4W5zFO6k0hdItcQ,13065,4.5,100,$$,173,49.28749,-123.12141,c2a9c5d0e4578b928554c86f3d2c1162
Mott 32,wVlLeeowJn_VEhMOJVxMBQ,13065,4.0,165,$$$$,110,49.2868644189919,-123.12453512818163,c2a9c5d0e4578b928554c86f3d2c1162
Sushi Go,Fx-giT_q_5JVhq8Ytoi35A,13065,2.5,65,$,27,49.2884903,-123.1230164,c2a9c5d0e4578b928554c86f3d2c1162
Green Leaf Salad Bar,WiAyM-mANK9NajRzbFerQw,13065,4.5,76,$,27,49.2885,-123.12299,c2a9c5d0e4578b928554c86f3d2c1162
Melville Cafe,gYAHIORi93aXqYmjpexkWA,13065,4.5,36,$,34,49.2873714,-123.123683,c2a9c5d0e4578b928554c86f3d2c1162
Domo Sushi,JSyZ923gqxPUXmKnJ8NOKw,13065,3.5,88,$$,50,49.2872511,-123.1235015,c2a9c5d0e4578b928554c86f3d2c1162
A&W,F1-opBDlPlAOIANNsJkHSg,13065,2.5,8,,20,49.287803,-123.123671,c2a9c5d0e4578b928554c86f3d2c1162
Sushi California,bIWJu0UDFsiPSmn3jUH9Ag,13065,4.0,33,,139,49.2866882899392,-123.123021,c2a9c5d0e4578b928554c86f3d2c1162
Mangez Mangez,A35ljFDKELmMkAiiOTyuTA,13065,4.0,34,$,143,49.2867472,-123.1227744,c2a9c5d0e4578b928554c86f3d2c1162
Symphonie Restaurant,ujNcmUpHRiSENe1O6vXM2Q,13065,4.0,47,$,144,49.287763115894954,-123.12195483585218,c2a9c5d0e4578b928554c86f3d2c1162
Freshii,jH5-I1Mcyp7c-V36X8Ofbw,13065,2.5,43,$,102,49.287017267423145,-123.1247321909074,c2a9c5d0e4578b928554c86f3d2c1162
Komi Sushi,UAClOVc95wqtRTQAq4U2Yw,13065,2.0,59,$$,139,49.28658,-123.12282,c2a9c5d0e4578b928554c86f3d2c1162
Sciué Italian Bakery Caffé,MgFQdSQPSYFb6psj3IAukA,13065,3.0,23,$$,153,49.28691,-123.1224397,c2a9c5d0e4578b928554c86f3d2c1162
Grab N Go,A4rKHP4_kfEfEunR-SpExw,13065,5.0,1,,186,49.288071,-123.121331,c2a9c5d0e4578b928554c86f3d2c1162
Christine's Cafe,4ydeXBrXfElL71i1tlqJzw,13065,2.0,5,$,173,49.2873,-123.1219,c2a9c5d0e4578b928554c86f3d2c1162
Time Out Cafe,42-yCTO4gFzU6y1VrJ_eyA,13065,1.5,8,,99,49.2871308,-123.1233201,c2a9c5d0e4578b928554c86f3d2c1162
Bistro Olé,Rg1i1hva8bW9KaP_xDdEXA,13065,5.0,1,,140,49.28835,-123.12217,c2a9c5d0e4578b928554c86f3d2c1162
Johnny's Pizza Factory,T4RihRUHcZ6Q5Y6i1NmWxw,13065,3.0,2,,153,49.2889649961471,-123.122854698983,c2a9c5d0e4578b928554c86f3d2c1162
Mr Toasty,SN8AEdrzFUpO8vk4XWCN-g,13065,3.5,2,,186,49.288008,-123.1216004,c2a9c5d0e4578b928554c86f3d2c1162
Top of Vancouver Revolving Restaurant,HmslQtrdkudv1V01AenkLg,13065,3.0,360,$$$$,58,49.28468,-123.11189,5f45325fdd6334a4c0d3b62853b19fa6
Rogue Kitchen & Wetbar,C58CusJWfndaAlyAoh6qhg,13065,3.5,393,$$,75,49.28534134027417,-123.11143693120827,5f45325fdd6334a4c0d3b62853b19fa6
Deville Coffee,3jyz605NGvJV6uId5tjf9Q,13065,4.5,15,,26,49.2853546768392,-123.11246584304324,5f45325fdd6334a4c0d3b62853b19fa6
Guu with Otokomae,oiuMkUcxnTdzeUpCNmVzWA,13065,4.0,376,$$,154,49.2847191,-123.11038556296398,5f45325fdd6334a4c0d3b62853b19fa6
Steamworks Brewing Company,WdywxkSYEc_nw0kqNfRZsg,13065,3.5,776,$$,141,49.28498,-123.11084,5f45325fdd6334a4c0d3b62853b19fa6
Russian Spoon,e-SyplM3q-q_4UAxNHLSQA,13065,4.5,22,,52,49.2846468961917,-123.112365626597,5f45325fdd6334a4c0d3b62853b19fa6
Kita No Donburi,02cGvRTfVXeHWYkoiyj6wA,13065,3.5,140,$$,87,49.2845695,-123.1132762,5f45325fdd6334a4c0d3b62853b19fa6
Browns Crafthouse Seymour,EjwUcXo7cw3sogfrGeeoCA,13065,4.0,40,$$,125,49.2841724124811,-123.113347974687,5f45325fdd6334a4c0d3b62853b19fa6
Ignite Pizzeria,wvaELBqIJercwOK2lgkfDA,13065,4.0,45,$,103,49.2847587936463,-123.111099839934,5f45325fdd6334a4c0d3b62853b19fa6
The Poke Guy,Oy9MJpvvmvueeCF9XQRKXw,13065,4.5,207,$$,152,49.2837389,-123.1120629,5f45325fdd6334a4c0d3b62853b19fa6
Stock and Supply,sTBkQcgxwzJCxYLErBct2A,13065,4.0,19,,98,49.28416,-123.1127,5f45325fdd6334a4c0d3b62853b19fa6
WA! CURRY,2UAmjQgLdVFqmPRvrDA2PA,13065,3.5,324,$$,176,49.2841553,-123.1143602,5f45325fdd6334a4c0d3b62853b19fa6
Trees Organic Coffee,EVod_bZ8cAPHCIFzNUdTdw,13065,3.5,173,$$,141,49.2848880197924,-123.114343569975,5f45325fdd6334a4c0d3b62853b19fa6
Bubble Waffle Cafe - Harbour Centre Food Court,h86MdHhS67MFkiLPc1QojQ,13065,4.0,6,,58,49.28468,-123.11189,5f45325fdd6334a4c0d3b62853b19fa6
One Under,tTfGAYRi9SFaAuLw8HYX6w,13065,4.0,40,$$,155,49.2846904,-123.1145086,5f45325fdd6334a4c0d3b62853b19fa6
Teppan Kitchen,ibM9mR5BAJJxl3d2CgQf2w,13065,3.5,17,,54,49.2848488365704,-123.111802227795,5f45325fdd6334a4c0d3b62853b19fa6
Momo Sushi,wL4J5ytcddYRw_F9GobnlQ,13065,3.5,223,$$,149,49.2847086495182,-123.110454082489,5f45325fdd6334a4c0d3b62853b19fa6
Japadog,10Nm1R0CTRNvpz3cQE4WJw,13065,4.0,25,$,95,49.2856102,-123.1119552,5f45325fdd6334a4c0d3b62853b19fa6
Swiss Coffee Cup Cafe,_h4EJzahR9-YQSgv4b8u9Q,13065,4.5,2,,25,49.2853124,-123.1120535,5f45325fdd6334a4c0d3b62853b19fa6
Vegan Pudding,pITkBUEZVcpxKwF348KAtw,13065,4.5,85,$,147,49.2837981796105,-123.11221144443,5f45325fdd6334a4c0d3b62853b19fa6
Rice 'N Spice,xm3KG5VybXVgTjMcstq-Tw,13065,3.5,3,,58,49.28468,-123.11189,5f45325fdd6334a4c0d3b62853b19fa6
Fantastico Pizza 2001,odZasQZStb8VSe6rQsWlRw,13065,4.0,54,$,149,49.2840102,-123.1136023,5f45325fdd6334a4c0d3b62853b19fa6
Hellcrust Pizza,shP13YfLqM45sMC3_htU-w,13065,4.5,6,,99,49.28463,-123.11314,5f45325fdd6334a4c0d3b62853b19fa6
Chronic Tacos,emeaXJIk6jy4Vb8r1wnkxg,13065,3.5,33,,92,49.28595036173507,-123.11228888220894,5f45325fdd6334a4c0d3b62853b19fa6
Railtown Cafe,kmYutX-6Vo2EgvwAHU0c8w,13065,3.5,21,$,137,49.2852667967034,-123.114296054582,5f45325fdd6334a4c0d3b62853b19fa6
Sendai Sushi,8PGnQpPa-LeX8Fjn6I-a3A,13065,2.5,14,$,45,49.2849999,-123.1128,5f45325fdd6334a4c0d3b62853b19fa6
Fatburger,eN9TVzuBb2PFlj-otwulDw,13065,2.5,7,$$,63,49.2845503098453,-123.112376891077,5f45325fdd6334a4c0d3b62853b19fa6
Thai Express,l-tVS6U7SD3PSZGpHlfzkw,13065,2.0,12,$,58,49.2846088,-123.1122151,5f45325fdd6334a4c0d3b62853b19fa6
Famous Famiglia Pizzeria,o88HljnvIhsMdckS9Ivctw,13065,2.0,16,$,48,49.2846829,-123.1123992,5f45325fdd6334a4c0d3b62853b19fa6
My Toan,XbpaTAMi5G6FAkhsBJMUww,13065,2.5,20,$,63,49.2845498,-123.1123772,5f45325fdd6334a4c0d3b62853b19fa6
A&W,-P961fNkJNpTfO4L1DAbSA,13065,2.5,26,$,98,49.285999928014725,-123.11225331955646,5f45325fdd6334a4c0d3b62853b19fa6
Spin Roll Sushi,QTqbXOGwRJCyavINPVBRSw,13065,4.0,29,$,165,49.2837584,-123.1131886,5f45325fdd6334a4c0d3b62853b19fa6
Cham Mani,hupx8IMu-7CDdV0sWC9BHw,13065,3.5,40,$,158,49.2837332,-123.1131472,5f45325fdd6334a4c0d3b62853b19fa6
Dilli Heights Bistro,U-h2TxoLxvzxfYBDbosEhg,13065,4.0,4,,184,49.283465,-123.112508,5f45325fdd6334a4c0d3b62853b19fa6
Waves Coffee House,JUpffsAel3dvPXwIYP3sZw,13065,2.5,38,$,152,49.2837817,-123.1119746,5f45325fdd6334a4c0d3b62853b19fa6
Camay Wok,LVYaPwt6eiaqvpYfNUMkGQ,13065,1.5,3,,58,49.28468,-123.11189,5f45325fdd6334a4c0d3b62853b19fa6
Freshslice Pizza,VykKYBr0UsoHSh8_iVGK2A,13065,2.0,23,$,160,49.2838171,-123.1132851,5f45325fdd6334a4c0d3b62853b19fa6
Harbour Sushi,Qgpw_kunnJLTy03H1x9sRQ,13065,2.0,5,$,58,49.28468,-123.11189,5f45325fdd6334a4c0d3b62853b19fa6
Casa Blanca Mediterranean Cuisine,na8tiUypoPahO4yLgz3eyg,13065,4.0,2,$,89,49.2843192,-123.1120317,5f45325fdd6334a4c0d3b62853b19fa6
Amazing Wok,zcK5jbqNkyiTc1pSlqv4cw,13065,1.5,3,,58,49.28468,-123.11189,5f45325fdd6334a4c0d3b62853b19fa6
Little Japan,kETXlfFpjGSM1TSgGvIXKg,13065,2.5,8,,89,49.2843586591716,-123.112018983281,5f45325fdd6334a4c0d3b62853b19fa6
Burger King,zHZtLIZMxZZOEwlpr3DFHQ,13065,2.0,17,$,176,49.2840347,-123.1141891,5f45325fdd6334a4c0d3b62853b19fa6
Sprezzatura,zJFR6pBdPsuqBve9pmtg0Q,13065,4.0,52,,20,49.2613547,-123.0978287,bede4b24dae115d4cd43d2e6cc9812cb
Carp,x672P1yK1feQ7SY-0F-R7w,13065,4.5,83,$$,181,49.262354,-123.0958273,bede4b24dae115d4cd43d2e6cc9812cb
Thierry - Mount Pleasant,vDpWoVlbr3VWBuv-6Bqz8g,13065,4.0,32,$$,200,49.262040137647766,-123.09941897473132,bede4b24dae115d4cd43d2e6cc9812cb
The Farmhouse,WZz3gI0V6hN9M_cpeyo9Jg,13065,3.5,5,,88,49.26185879464837,-123.09710762514682,bede4b24dae115d4cd43d2e6cc9812cb
Pür & Simple,kD-V4HCkdeI3QVIezQeuUQ,13065,3.0,24,,166,49.2620407111018,-123.099000705684,bede4b24dae115d4cd43d2e6cc9812cb
Chai69 Cafe,fnFaXywPOiFQlw7-bj6Bbw,13065,4.0,1,,140,49.262352,-123.09712,bede4b24dae115d4cd43d2e6cc9812cb
De Dutch,n_jcZ9i-HIqFXHGd5he9jw,13065,2.5,40,$$,50,49.2673825,-123.112985,680b1ddfd50c4397b365c9c00f09b0d1
reLiSH Gourmet Burgers,cWe9QbG1ePS5hmI-svPw8A,13065,2.5,6,,114,49.2679537,-123.1117883,680b1ddfd50c4397b365c9c00f09b0d1
Bufala,q3reTj4jxslkpffupk5R0w,13065,3.5,148,$$,91,49.2374125128053,-123.155639817237,7f091b50fbbd892bf9fb869a64c47120
White Spot Kerrisdale,XU4Dm67c8Niqu_fJ7eu5Jg,13065,2.5,50,$$,68,49.2376472,-123.155693,7f091b50fbbd892bf9fb869a64c47120
Sushi time,RUOzhNmllwLI1M0TzXpcTg,13065,4.5,8,,59,49.2375898,-123.1556953,7f091b50fbbd892bf9fb869a64c47120
Dundas Eat + Drink,RjaMcWoyG_CFh-M61fahxA,13065,4.5,71,$$,72,49.285084,-123.062273,7c17f51469f1a7145455f65ef6afbd87
Domino's Pizza,xQSs8lTPgsNBpNgXhV2Dmw,13065,2.5,10,$$,64,49.285007,-123.0619108,7c17f51469f1a7145455f65ef6afbd87
Subway,U9C8zUO-MvMQBFGG0Fcafw,13065,1.5,32,$$,68,49.2850075,-123.0619513,7c17f51469f1a7145455f65ef6afbd87
Powell Donair and Kebab,b1eYepLqPKw-Gwu122CajA,13065,0.0,0,,168,49.2849649,-123.0638685,7c17f51469f1a7145455f65ef6afbd87
McDonald's,xUew5u8iVQixDrZolnhlZA,13065,2.5,9,$,183,49.2851579983642,-123.064025,7c17f51469f1a7145455f65ef6afbd87
Landmark Hotpot House,EwnizZggD7z0lX5pny_kug,13065,4.0,121,$$$,86,49.2498660758194,-123.11556053834,549f00f6039e8bb702a00dcca08a8ed0
Tonton Sushi,JWJpNkLAqbYzKEP1aj5weA,13065,4.0,68,$$,110,49.2497178,-123.115173,549f00f6039e8bb702a00dcca08a8ed0
Tim Hortons,GufvKqLltzYHW7zd_dLWgw,13065,1.5,12,,34,49.2495213,-123.1155986,549f00f6039e8bb702a00dcca08a8ed0
Corner 23,12fHonfwOK7tecqgPYXHhg,13065,3.0,128,$$,117,49.24995,-123.11495,549f00f6039e8bb702a00dcca08a8ed0
Saku,iid0VenH7rIp3AWuyQAAHw,13065,4.5,317,$$,25,49.289254,-123.1323215264761,0c42f45e4a14957ad4a6d521d0ba8bc3
Kosoo Restaurant,FLRlO4S-ei3jRZKIEjiqGw,13065,3.5,165,$$,21,49.2890856,-123.1326402,0c42f45e4a14957ad4a6d521d0ba8bc3
Guu with Garlic,GmEeIcJ9vR04kxzYgPMEgg,13065,4.5,1036,$$,140,49.290249,-123.1338142,0c42f45e4a14957ad4a6d521d0ba8bc3
Tabom,dGLqM7wwyytzlkvdMEAMlA,13065,4.0,97,,63,49.28901186686636,-123.1318846021006,0c42f45e4a14957ad4a6d521d0ba8bc3
Sura Korean Cuisine,rcLuoOWx3QHVRmGtrPt38A,13065,4.0,426,$$,80,49.2888601838143,-123.131742169312,0c42f45e4a14957ad4a6d521d0ba8bc3
Nam San,J8ZMZEx42rXa9cmgNkpEdQ,13065,4.5,24,,26,49.28946,-123.13294,0c42f45e4a14957ad4a6d521d0ba8bc3
Liuyishou Hotpot,vWJIpXo8Gyh2Elco_XlfIw,13065,3.5,81,$$,36,49.2890460334111,-123.13228247896,0c42f45e4a14957ad4a6d521d0ba8bc3
Pho 37,VWp6kjkuOV_GY8TELK3B9g,13065,4.5,15,,40,49.28909,-123.13232,0c42f45e4a14957ad4a6d521d0ba8bc3
Nine Dumplings,nv0p0Zq3abEU1AttwkuEMQ,13065,4.5,34,,34,49.289525,-123.132907,0c42f45e4a14957ad4a6d521d0ba8bc3
Maruhachi Ra-men,MELmrubCowx8e3G68WTqgQ,13065,4.5,746,$$,155,49.2905691,-123.1333951,0c42f45e4a14957ad4a6d521d0ba8bc3
Zabu Chicken,QVlOhxYB33MNHKtNPet9fw,13065,3.0,232,$$,66,49.289849,-123.132666,0c42f45e4a14957ad4a6d521d0ba8bc3
Hokkaido Ramen Santouka,i0xnuLimVcuSoBqO265obA,13065,4.0,987,$$,136,49.290236,-123.133811,0c42f45e4a14957ad4a6d521d0ba8bc3
The Red Accordion,SIdbZcE5gp63UjRN8tLr0g,13065,4.5,65,$$,128,49.29025,-123.131768,0c42f45e4a14957ad4a6d521d0ba8bc3
Nero Waffles,icnhQBqyrQ2joCRtV_OORw,13065,4.5,643,$$,181,49.2907208,-123.1339952,0c42f45e4a14957ad4a6d521d0ba8bc3
Sulbing Cafe,yi6hkPeaSu_G0J1JRFbJSw,13065,3.0,10,,27,49.289499273171955,-123.13266962680531,0c42f45e4a14957ad4a6d521d0ba8bc3
PappaRoti,CcNjx7Y8fWhuApJa2cY56w,13065,4.0,254,$,116,49.2889087,-123.1312063,0c42f45e4a14957ad4a6d521d0ba8bc3
Al-Hadbah Donair,85O7eAEMQ_NEcC5qjIFFew,13065,4.5,7,,50,49.28946,-123.13294,0c42f45e4a14957ad4a6d521d0ba8bc3
Hongdae Pocha Korean BBQ,B2OCwi8B_q5J0Pyz9GbXAw,13065,3.0,34,$$,72,49.28972,-123.1333,0c42f45e4a14957ad4a6d521d0ba8bc3
Ray Wong Insurance,q00k1LrR-Phxc-bPAzJiow,13065,4.0,13,$,53,49.2897252508262,-123.13284160744,0c42f45e4a14957ad4a6d521d0ba8bc3
Soondae Town,eOw3NXSHUeQTE7I6IrI5NA,13065,4.5,9,,14,49.289255,-123.13288,0c42f45e4a14957ad4a6d521d0ba8bc3
BookKyung Ban Jeoum Korean,8mdGNEnMJMQqV8LcMpC1Vw,13065,3.0,47,$$,59,49.28966,-123.13324,0c42f45e4a14957ad4a6d521d0ba8bc3
Sajetarian,d1MH8yw2LqFR3-xCK7bBdA,13065,4.5,7,,50,49.28946,-123.13294,0c42f45e4a14957ad4a6d521d0ba8bc3
Menya Itto,nFo9mmxd1SonSoWsIX7RAw,13065,3.5,39,$$,161,49.28861730000001,-123.13068062067033,0c42f45e4a14957ad4a6d521d0ba8bc3
bb.q Chicken,qrexKVd5Ea2N89bLYL3k3g,13065,4.5,9,,103,49.28907416276772,-123.13127808272839,0c42f45e4a14957ad4a6d521d0ba8bc3
Viet Sub,DAvLtqzuCFGtY02zR7OIwQ,13065,4.0,64,$,117,49.2901826,-123.1337111,0c42f45e4a14957ad4a6d521d0ba8bc3
Kitanoya Guu Garlic,WaD_wuvvDFPTrz8ouDPtAw,13065,4.0,16,,173,49.29065,-123.133761,0c42f45e4a14957ad4a6d521d0ba8bc3
Nukid Cafe,kW9yN02quzA6PjfnnzkcIg,13065,4.0,27,,92,49.28992,-123.13377,0c42f45e4a14957ad4a6d521d0ba8bc3
Momo Sushi House,Xgr6FIKUrg1bfH24BD2sPA,13065,3.5,149,$,178,49.2901525,-123.1346797,0c42f45e4a14957ad4a6d521d0ba8bc3
Red Flame 赤焱 Teppan + Hot Pot,IJICAjCzG2XT9QZaGjaJXw,13065,3.5,2,,46,49.28964106370002,-123.1329076591542,0c42f45e4a14957ad4a6d521d0ba8bc3
Market Veranda,isAmEovv7eg0JhIcUQ3zNg,13065,4.0,4,,50,49.28946,-123.13294,0c42f45e4a14957ad4a6d521d0ba8bc3
The Captain's Boil,_4QGXIxJzsSDQgKtzKImZA,13065,3.0,33,,162,49.2886164,-123.1307569,0c42f45e4a14957ad4a6d521d0ba8bc3
Tabom,-um-7mYCfEDuf1WpE1Vagg,13065,0.0,0,,60,49.288992,-123.131971,0c42f45e4a14957ad4a6d521d0ba8bc3
Michi Craft Kitchen,lP9guY_wuEp6GX2h7MhxeA,13065,3.5,13,,110,49.28992,-123.13377,0c42f45e4a14957ad4a6d521d0ba8bc3
Blenz Coffee,CVNkE8VkQoe6UC6eaDrnfQ,13065,2.5,7,$,85,49.289989,-123.132335,0c42f45e4a14957ad4a6d521d0ba8bc3
Euro Food Plus,eI6E8onK5Lw10JT-MUcFYw,13065,3.5,26,$$,156,49.290276,-123.13416,0c42f45e4a14957ad4a6d521d0ba8bc3
Pokerrito,9anKUYX_Uv47GO1vedn6_Q,13065,4.0,6,,102,49.2900374,-123.1334854,0c42f45e4a14957ad4a6d521d0ba8bc3
McDonald's,2GyExZcMGGiuqXZFpeqzCw,13065,2.5,12,$,179,49.2906798162448,-123.133832132379,0c42f45e4a14957ad4a6d521d0ba8bc3
Little Panda Chinese Food,ICijX8WRQw3VWWqd-ze5dA,13065,0.0,0,,50,49.28946,-123.13294,0c42f45e4a14957ad4a6d521d0ba8bc3
Mori Japanese Food,rJPcK51TcB04cf3NARc5mA,13065,0.0,0,,50,49.28946,-123.13294,0c42f45e4a14957ad4a6d521d0ba8bc3
Avo House,fABrZ9EGgurNn5d1GEoy7A,13065,4.0,1,,111,49.289015,-123.131184,0c42f45e4a14957ad4a6d521d0ba8bc3
Kichi Sushi Japanese Restaurant,4lX61JBLmtkM-sr1z1SaSA,13065,0.0,0,,59,49.28966,-123.13324,0c42f45e4a14957ad4a6d521d0ba8bc3
Pizza Maru,a_xCFJvqqJzHi2jMqa4w9g,13065,3.5,5,,168,49.28869,-123.13056,0c42f45e4a14957ad4a6d521d0ba8bc3
Commercial Street Cafe,3m9xLM-fPPpOm7eSawj3PQ,13065,3.5,70,$$,23,49.2526261,-123.0681265,62a202eb98c0a4b09ba6746f5ee94ab3
Collective Goods Bistro & Grocer,7ZMz5j3oJMIkG9BTGj1J0Q,13065,4.0,18,,57,49.2531205,-123.0678002,62a202eb98c0a4b09ba6746f5ee94ab3
Giardino,MczQsDyO6htU-KW8sCbqQA,13065,4.0,123,$$$,75,49.276991,-123.1301021,a6c6df138cbc97b9f81e7ffbbebdde6f
Number e food,kDZTaeUaf78Jd25ktX8a8g,13065,5.0,135,$$,112,49.277569151917,-123.131018212403,a6c6df138cbc97b9f81e7ffbbebdde6f
Maxine's Cafe & Bar,lQuQy5a4wk0WL7WpP2hwyQ,13065,4.5,68,$$,145,49.27807,-123.13131,a6c6df138cbc97b9f81e7ffbbebdde6f
Sushi Coen,v1SXL8kxvZ31HABeHvtgzA,13065,4.0,136,$$,104,49.2777393,-123.1308785,a6c6df138cbc97b9f81e7ffbbebdde6f
Sushi Mugen,4WMFY6wWQNO3OsL5ykwGCQ,13065,4.0,106,$$,153,49.2786508,-123.1282232,a6c6df138cbc97b9f81e7ffbbebdde6f
